"NOM_DPTO,C,254","COD_DPTO,C,254","NOM_MUN,C,254","COD_MUN4,C,254","TASA_POBR,N,19,11","POBR_FISDL,C,20","AREA_KM2,N,19,11","POB_TOTAL,N,9,0","POB_HOMB,N,9,0","POB_MUJER,N,9,0","value,N,24,15","area_calc,N,11,2","value_int,N,2,0"
CHALATENANGO,04,NOMBRE DE JESUS,0415,62.70000000000,Pobreza Alta,43.03433110150,4484,2118,2366,2.000000000000000,830039.23,2
CHALATENANGO,04,NOMBRE DE JESUS,0415,62.70000000000,Pobreza Alta,43.03433110150,4484,2118,2366,3.500000000000000,830041.78,4
CHALATENANGO,04,NOMBRE DE JESUS,0415,62.70000000000,Pobreza Alta,43.03433110150,4484,2118,2366,0.000000000000000,829746.58,0
CHALATENANGO,04,NOMBRE DE JESUS,0415,62.70000000000,Pobreza Alta,43.03433110150,4484,2118,2366,4.000000000000000,830044.30,4
CHALATENANGO,04,NOMBRE DE JESUS,0415,62.70000000000,Pobreza Alta,43.03433110150,4484,2118,2366,0.000000000000000,830041.80,0
CHALATENANGO,04,NOMBRE DE JESUS,0415,62.70000000000,Pobreza Alta,43.03433110150,4484,2118,2366,4.500000000000000,830046.79,5
CHALATENANGO,04,NOMBRE DE JESUS,0415,62.70000000000,Pobreza Alta,43.03433110150,4484,2118,2366,0.000000000000000,830044.32,0
CHALATENANGO,04,NOMBRE DE JESUS,0415,62.70000000000,Pobreza Alta,43.03433110150,4484,2118,2366,4.500000000000000,830049.24,5
CHALATENANGO,04,NOMBRE DE JESUS,0415,62.70000000000,Pobreza Alta,43.03433110150,4484,2118,2366,0.000000000000000,830046.80,0
CHALATENANGO,04,NOMBRE DE JESUS,0415,62.70000000000,Pobreza Alta,43.03433110150,4484,2118,2366,4.500000000000000,771649.20,5
CHALATENANGO,04,NOMBRE DE JESUS,0415,62.70000000000,Pobreza Alta,43.03433110150,4484,2118,2366,0.000000000000000,784382.98,0
CHALATENANGO,04,NOMBRE DE JESUS,0415,62.70000000000,Pobreza Alta,43.03433110150,4484,2118,2366,4.000000000000000,70169.46,4
CHALATENANGO,04,NOMBRE DE JESUS,0415,62.70000000000,Pobreza Alta,43.03433110150,4484,2118,2366,0.000000000000000,63269.97,0
CHALATENANGO,04,NOMBRE DE JESUS,0415,62.70000000000,Pobreza Alta,43.03433110150,4484,2118,2366,0.000000000000000,10958.83,0
CHALATENANGO,04,NOMBRE DE JESUS,0415,62.70000000000,Pobreza Alta,43.03433110150,4484,2118,2366,0.000000000000000,291235.02,0
CHALATENANGO,04,NOMBRE DE JESUS,0415,62.70000000000,Pobreza Alta,43.03433110150,4484,2118,2366,0.000000000000000,683487.84,0
CHALATENANGO,04,NOMBRE DE JESUS,0415,62.70000000000,Pobreza Alta,43.03433110150,4484,2118,2366,3.500000000000000,746089.19,4
CHALATENANGO,04,NOMBRE DE JESUS,0415,62.70000000000,Pobreza Alta,43.03433110150,4484,2118,2366,4.000000000000000,804766.32,4
CHALATENANGO,04,NOMBRE DE JESUS,0415,62.70000000000,Pobreza Alta,43.03433110150,4484,2118,2366,4.500000000000000,781128.52,5
CHALATENANGO,04,NOMBRE DE JESUS,0415,62.70000000000,Pobreza Alta,43.03433110150,4484,2118,2366,4.500000000000000,830051.65,5
CHALATENANGO,04,NOMBRE DE JESUS,0415,62.70000000000,Pobreza Alta,43.03433110150,4484,2118,2366,4.000000000000000,528463.25,4
CHALATENANGO,04,NOMBRE DE JESUS,0415,62.70000000000,Pobreza Alta,43.03433110150,4484,2118,2366,0.000000000000000,256902.05,0
CHALATENANGO,04,NOMBRE DE JESUS,0415,62.70000000000,Pobreza Alta,43.03433110150,4484,2118,2366,0.000000000000000,830039.24,0
CHALATENANGO,04,NOMBRE DE JESUS,0415,62.70000000000,Pobreza Alta,43.03433110150,4484,2118,2366,2.000000000000000,830041.80,2
CHALATENANGO,04,NOMBRE DE JESUS,0415,62.70000000000,Pobreza Alta,43.03433110150,4484,2118,2366,2.000000000000000,830044.31,2
CHALATENANGO,04,NOMBRE DE JESUS,0415,62.70000000000,Pobreza Alta,43.03433110150,4484,2118,2366,0.000000000000000,830046.80,0
CHALATENANGO,04,NOMBRE DE JESUS,0415,62.70000000000,Pobreza Alta,43.03433110150,4484,2118,2366,0.000000000000000,830049.25,0
CHALATENANGO,04,NOMBRE DE JESUS,0415,62.70000000000,Pobreza Alta,43.03433110150,4484,2118,2366,0.000000000000000,364508.64,0
CHALATENANGO,04,NOMBRE DE JESUS,0415,62.70000000000,Pobreza Alta,43.03433110150,4484,2118,2366,2.000000000000000,3870.75,2
CHALATENANGO,04,NOMBRE DE JESUS,0415,62.70000000000,Pobreza Alta,43.03433110150,4484,2118,2366,2.000000000000000,9801.62,2
CHALATENANGO,04,NOMBRE DE JESUS,0415,62.70000000000,Pobreza Alta,43.03433110150,4484,2118,2366,0.000000000000000,74295.51,0
CHALATENANGO,04,NOMBRE DE JESUS,0415,62.70000000000,Pobreza Alta,43.03433110150,4484,2118,2366,3.500000000000000,9528.06,4
CHALATENANGO,04,NOMBRE DE JESUS,0415,62.70000000000,Pobreza Alta,43.03433110150,4484,2118,2366,3.500000000000000,22304.18,4
CHALATENANGO,04,NOMBRE DE JESUS,0415,62.70000000000,Pobreza Alta,43.03433110150,4484,2118,2366,4.000000000000000,350934.82,4
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,0.000000000000000,143218.68,0
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,0.000000000000000,662628.76,0
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,0.000000000000000,830031.34,0
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,0.000000000000000,830034.00,0
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,2.000000000000000,830036.62,2
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,0.000000000000000,830039.21,0
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,0.000000000000000,465390.00,0
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,0.000000000000000,173483.34,0
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,0.000000000000000,603211.17,0
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,0.000000000000000,751613.58,0
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,0.000000000000000,830036.63,0
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,0.000000000000000,798637.22,0
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,0.000000000000000,378136.61,0
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,0.000000000000000,935.81,0
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,0.000000000000000,190578.15,0
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,0.000000000000000,80613.35,0
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,0.000000000000000,155527.01,0
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,0.000000000000000,174669.44,0
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,0.000000000000000,313645.28,0
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,2.000000000000000,176325.09,2
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,2.000000000000000,23573.99,2
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,0.000000000000000,218757.03,0
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,0.000000000000000,800965.60,0
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,0.000000000000000,830028.65,0
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,0.000000000000000,830031.34,0
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,2.000000000000000,830034.00,2
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,2.000000000000000,830036.62,2
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,2.000000000000000,830039.21,2
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,2.000000000000000,826073.78,2
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,2.000000000000000,175349.87,2
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,0.000000000000000,389657.42,0
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,0.000000000000000,830031.34,0
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,0.000000000000000,830034.00,0
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,0.000000000000000,830036.62,0
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,0.000000000000000,830039.21,0
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,0.000000000000000,307181.00,0
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,0.000000000000000,74708.20,0
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,0.000000000000000,529401.97,0
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,0.000000000000000,101835.90,0
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,0.000000000000000,89567.88,0
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,0.000000000000000,27348.32,0
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,0.000000000000000,630058.61,0
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,0.000000000000000,830028.65,0
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,0.000000000000000,827566.13,0
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,2.000000000000000,830034.00,2
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,2.000000000000000,830036.62,2
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,0.000000000000000,830039.21,0
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,2.000000000000000,830041.76,2
CHALATENANGO,04,LAS FLORES,0428,67.90000000000,Pobreza Severa,25.97053718180,1583,809,774,2.000000000000000,423410.34,2
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,214301.03,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,830020.39,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,590534.91,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,365894.64,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,801670.79,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,37136.12,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,710340.51,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,703351.09,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,687494.85,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,328245.36,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,59087.13,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,47285.55,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,295227.48,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,119561.03,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,328922.67,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,388163.67,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,828090.28,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,830020.40,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,830023.19,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,830025.95,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,830028.67,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,830031.37,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,830034.02,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,762822.96,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,497929.54,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,830020.39,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,808658.85,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,261773.19,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,3599.56,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,99821.72,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,464148.06,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,537060.60,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,342435.40,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,2.000000000000000,160821.38,2
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,2.000000000000000,904.29,2
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,2599.39,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,458721.73,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,616460.48,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,55779.62,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,337328.55,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,582979.30,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,83288.57,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,738065.67,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,830017.57,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,830020.40,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,830023.19,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,830025.95,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,818129.69,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,799632.48,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,830034.02,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,555799.62,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,17092.93,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,812381.08,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,830020.39,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,830023.19,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,830025.95,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,752254.20,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,821215.00,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,830034.02,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,819077.09,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,538803.18,0
CHALATENANGO,04,ARCATAO,0402,72.00000000000,Pobreza Severa,34.07310934500,2946,1485,1461,0.000000000000000,146555.70,0
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,3.500000000000000,400.17,4
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,2.000000000000000,273055.12,2
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,2.000000000000000,827567.97,2
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,2.000000000000000,829993.64,2
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,3.500000000000000,829996.75,4
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,3.500000000000000,829999.82,4
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,4.000000000000000,829447.38,4
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,3.500000000000000,671769.79,4
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,3.500000000000000,510622.34,4
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,3.500000000000000,524818.64,4
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,3.500000000000000,145542.63,4
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,0.000000000000000,202000.73,0
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,2.000000000000000,583753.34,2
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,3.500000000000000,825707.77,4
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,3.500000000000000,829999.82,4
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,3.500000000000000,456855.85,4
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,4.000000000000000,61619.48,4
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,4.000000000000000,201355.03,4
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,4.000000000000000,8981.05,4
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,3.500000000000000,23946.43,4
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,4.000000000000000,82875.41,4
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,4.500000000000000,112927.89,5
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,3.500000000000000,2429.47,4
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,3.500000000000000,581434.08,4
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,3.500000000000000,776035.55,4
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,4.000000000000000,828745.15,4
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,4.500000000000000,830002.86,5
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,5.000000000000000,824093.47,5
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,4.000000000000000,216695.07,4
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,0.000000000000000,133471.06,0
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,2.000000000000000,489113.49,2
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,2.000000000000000,829993.65,2
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,3.500000000000000,829996.75,4
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,4.000000000000000,829999.82,4
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,4.000000000000000,830002.86,4
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,4.000000000000000,830005.86,4
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,4.000000000000000,740225.51,4
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,3.500000000000000,58929.89,4
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,0.000000000000000,93511.49,0
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,2.000000000000000,787453.78,2
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,2.000000000000000,829990.51,2
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,2.000000000000000,829993.65,2
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,4.000000000000000,829996.75,4
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,4.000000000000000,829999.82,4
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,4.000000000000000,830002.86,4
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,3.500000000000000,830005.86,4
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,3.500000000000000,830008.83,4
CHALATENANGO,04,COMALAPA,0405,64.70000000000,Pobreza Alta,26.22633964070,2996,1390,1606,3.500000000000000,557125.52,4
CHALATENANGO,04,LA LAGUNA,0411,71.10000000000,Pobreza Severa,24.19316241280,3923,1918,2005,3.500000000000000,31369.32,4
CHALATENANGO,04,LA LAGUNA,0411,71.10000000000,Pobreza Severa,24.19316241280,3923,1918,2005,2.000000000000000,16439.23,2
CHALATENANGO,04,LA LAGUNA,0411,71.10000000000,Pobreza Severa,24.19316241280,3923,1918,2005,2.000000000000000,744834.31,2
CHALATENANGO,04,LA LAGUNA,0411,71.10000000000,Pobreza Severa,24.19316241280,3923,1918,2005,2.000000000000000,830002.86,2
CHALATENANGO,04,LA LAGUNA,0411,71.10000000000,Pobreza Severa,24.19316241280,3923,1918,2005,2.000000000000000,830005.86,2
CHALATENANGO,04,LA LAGUNA,0411,71.10000000000,Pobreza Severa,24.19316241280,3923,1918,2005,2.000000000000000,316834.71,2
CHALATENANGO,04,LA LAGUNA,0411,71.10000000000,Pobreza Severa,24.19316241280,3923,1918,2005,3.500000000000000,91926.97,4
CHALATENANGO,04,LA LAGUNA,0411,71.10000000000,Pobreza Severa,24.19316241280,3923,1918,2005,2.000000000000000,663910.92,2
